ID,TREAT,TREAT_LABEL,POSITION,TENURE,FAMILIARITY,INDUSTRY,EMP_SIZE,REVENUE,EXPORT_PCT,OWNERSHIP,SUPPLY_POS,ESG_REP,ISO14001,ENV_INSP,ENV_PEN,EPR_REP,AWR1,AWR2,AWR3,AWR4,AWR5,AWR_MEAN,EO1,EO2,EO3,EO4,EO5,EO_MEAN,CC1,CC2,CC3,CC4,CC5,CC_MEAN,RC1,RC2,RC3,RC4,RC5,RC_MEAN,RP1,RP2,RP3,RP4,RP_MEAN,REP1,REP2,REP3,REP4,REP_MEAN,MP1,MP2,MP3,MP4,MP_MEAN,MC1,MC2,MC3,BAE_MKT,BAE_PROD,BAE_OPS,BAE_TRAIN,BAE_EPR,CI1,CI2,CI3,CI4,CI5,CI_MEAN,PP1,PP2,PP3,PP4,PP_MEAN,T_REGULATORY,T_REPUTATIONAL,T_MARKET,CI_ZSCORED
419,2,Reputational,1,7,4,3,6,2,46,4,5,1,0,1,0,0,5,4,5,5,5,4.8,4,5,4,3,4,4.0,2,3,3,2,2,2.4,4,5,5,4,4,4.4,3,3,4,4,3.5,4,4,3,4,3.75,3,4,4,3,3.5,4,4,5,19.0,29.0,24.0,5.0,23.0,5,5,4,5,5,4.8,4,5,4,5,4.5,0,1,0,0.1177
420,0,Control,2,3,4,5,6,3,24,1,4,0,1,0,0,1,3,4,3,4,4,3.6,2,1,2,2,1,1.6,4,4,3,5,4,4.0,5,5,5,5,5,5.0,3,4,4,4,3.75,6,7,6,6,6.25,5,6,6,5,5.5,4,4,3,24.0,27.0,29.0,6.0,14.0,6,6,6,6,6,6.0,1,2,3,2,2.0,0,0,0,1.328
421,0,Control,5,9,4,2,3,3,42,2,3,0,1,0,0,1,3,3,4,3,4,3.4,6,5,6,6,4,5.4,5,5,5,5,4,4.8,3,3,3,3,2,2.8,4,5,5,4,4.5,4,4,5,5,4.5,4,4,3,3,3.5,6,3,4,31.0,21.0,29.0,8.0,11.0,4,3,4,3,3,3.4,4,3,4,3,3.5,0,0,0,-1.2944
422,3,Market,4,7,4,6,2,3,21,4,5,0,0,1,0,0,4,4,4,3,5,4.0,4,5,5,5,4,4.6,5,4,4,4,5,4.4,5,4,5,4,4,4.4,3,4,4,5,4.0,4,4,4,4,4.0,2,1,2,2,1.75,4,4,5,28.0,25.0,18.0,10.0,19.0,4,5,4,4,4,4.2,5,5,7,5,5.5,0,0,1,-0.4875
423,3,Market,6,12,4,1,3,3,14,4,3,0,0,1,0,0,5,6,7,5,6,5.8,5,4,4,4,4,4.2,5,5,4,3,4,4.2,5,5,4,4,5,4.6,4,5,4,5,4.5,4,4,5,5,4.5,3,4,3,4,3.5,6,4,5,19.0,21.0,25.0,14.0,21.0,4,5,5,5,6,5.0,3,4,5,5,4.25,0,0,1,0.3194
424,3,Market,4,6,7,1,4,2,33,1,3,0,0,1,1,0,4,4,4,4,6,4.4,4,3,3,4,4,3.6,3,4,3,3,3,3.2,4,4,4,5,4,4.2,3,4,4,4,3.75,3,4,4,4,3.75,4,5,4,3,4.0,5,4,4,32.0,24.0,15.0,11.0,18.0,3,4,3,4,4,3.6,6,6,5,4,5.25,0,0,1,-1.0927
425,3,Market,6,13,5,3,3,2,38,1,2,0,0,0,0,1,2,3,3,3,4,3.0,4,4,3,4,4,3.8,3,3,3,3,3,3.0,3,3,3,3,4,3.2,5,5,6,6,5.5,4,3,4,4,3.75,5,5,4,5,4.75,5,4,5,24.0,14.0,24.0,10.0,28.0,5,4,5,4,4,4.4,3,5,6,4,4.5,0,0,1,-0.2858
426,1,Regulatory,3,3,5,2,4,2,3,1,2,0,1,1,0,1,5,6,5,5,5,5.2,3,3,4,4,3,3.4,1,1,1,2,2,1.4,6,7,7,7,7,6.8,5,5,6,4,5.0,3,2,2,2,2.25,4,4,4,4,4.0,6,4,6,28.0,25.0,21.0,6.0,20.0,5,5,4,5,5,4.8,3,3,3,3,3.0,1,0,0,0.1177
427,3,Market,5,3,3,6,4,3,35,3,3,0,1,0,0,1,5,4,4,4,5,4.4,6,5,5,4,5,5.0,4,2,3,3,2,2.8,4,4,4,4,5,4.2,4,4,5,4,4.25,4,4,4,4,4.0,6,7,6,6,6.25,5,4,4,26.0,17.0,25.0,12.0,20.0,7,6,7,6,6,6.4,5,5,6,6,5.5,0,0,1,1.7315
428,3,Market,3,8,6,3,4,3,28,1,4,0,0,0,0,1,4,4,3,4,4,3.8,5,5,5,6,5,5.2,3,3,3,3,3,3.0,3,4,4,4,4,3.8,7,6,7,7,6.75,3,4,3,3,3.25,6,5,5,5,5.25,5,6,4,23.0,29.0,23.0,9.0,16.0,5,6,6,6,6,5.8,5,6,5,6,5.5,0,0,1,1.1263
429,1,Regulatory,3,8,5,2,2,3,32,1,4,0,0,1,1,1,4,4,4,4,4,4.0,5,4,5,4,4,4.4,3,4,3,4,3,3.4,5,5,5,4,5,4.8,4,4,4,4,4.0,5,5,5,4,4.75,7,6,6,5,6.0,5,5,4,28.0,18.0,21.0,6.0,27.0,4,5,6,5,5,5.0,5,5,5,4,4.75,1,0,0,0.3194
430,2,Reputational,2,6,3,6,3,4,22,1,3,0,0,0,1,1,4,4,4,3,4,3.8,6,5,6,6,6,5.8,4,3,4,3,5,3.8,4,4,3,4,4,3.8,4,5,5,5,4.75,3,2,4,4,3.25,4,4,4,3,3.75,5,5,5,18.0,26.0,20.0,14.0,22.0,4,4,5,4,4,4.2,5,4,5,5,4.75,0,1,0,-0.4875
431,1,Regulatory,4,16,6,2,4,2,29,1,2,0,1,1,1,1,4,4,3,3,4,3.6,3,3,3,3,3,3.0,3,3,3,3,3,3.0,5,6,6,5,5,5.4,5,4,5,5,4.75,4,4,4,4,4.0,4,4,4,4,4.0,6,3,3,19.0,22.0,32.0,5.0,22.0,5,5,4,4,5,4.6,4,3,4,4,3.75,1,0,0,-0.0841
432,2,Reputational,4,10,4,5,3,2,30,1,3,0,0,1,0,1,3,3,3,4,3,3.2,5,4,4,5,5,4.6,3,3,3,3,3,3.0,5,5,4,5,5,4.8,6,5,6,6,5.75,3,3,2,3,2.75,3,3,3,4,3.25,3,6,4,16.0,28.0,23.0,8.0,25.0,5,5,5,5,4,4.8,6,6,5,6,5.75,0,1,0,0.1177
433,1,Regulatory,5,6,4,1,2,1,15,3,2,0,0,1,0,0,6,4,5,5,5,5.0,3,2,3,2,3,2.6,3,2,3,3,2,2.6,6,6,6,6,6,6.0,5,5,5,5,5.0,4,3,2,3,3.0,3,2,4,2,2.75,5,3,4,19.0,28.0,19.0,10.0,24.0,4,4,4,5,5,4.4,6,5,5,5,5.25,1,0,0,-0.2858
434,1,Regulatory,3,4,4,7,2,5,14,1,5,0,1,1,0,1,5,4,4,3,4,4.0,4,4,4,4,3,3.8,2,2,1,2,3,2.0,5,6,4,5,5,5.0,3,4,3,4,3.5,5,5,5,4,4.75,3,3,2,3,2.75,5,4,3,31.0,17.0,20.0,6.0,26.0,5,5,6,5,6,5.4,4,3,4,5,4.0,1,0,0,0.7229
435,2,Reputational,5,5,7,5,2,3,12,4,3,0,1,0,0,0,6,6,5,6,6,5.8,2,3,2,2,2,2.2,3,3,4,3,3,3.2,6,5,6,6,6,5.8,5,5,5,6,5.25,4,4,3,3,3.5,5,5,5,4,4.75,5,6,5,19.0,28.0,23.0,13.0,17.0,4,5,4,4,4,4.2,4,5,5,4,4.5,0,1,0,-0.4875
436,0,Control,6,3,4,7,5,3,23,1,1,0,0,0,0,1,6,6,5,6,6,5.8,3,3,2,2,2,2.4,5,5,5,5,6,5.2,5,4,5,6,6,5.2,4,4,4,3,3.75,3,3,4,3,3.25,4,4,4,5,4.25,4,5,3,22.0,28.0,24.0,11.0,15.0,4,4,3,3,4,3.6,3,5,4,4,4.0,0,0,0,-1.0927
437,3,Market,4,12,4,5,2,2,15,1,2,0,1,0,0,0,5,5,5,5,6,5.2,3,3,3,2,2,2.6,3,1,3,1,2,2.0,5,5,4,4,5,4.6,6,5,5,5,5.25,3,3,3,4,3.25,4,4,3,3,3.5,3,6,5,24.0,24.0,28.0,8.0,16.0,5,7,7,6,6,6.2,5,4,5,5,4.75,0,0,1,1.5298
438,2,Reputational,1,14,4,7,3,1,21,2,4,0,1,1,0,0,2,4,4,4,3,3.4,6,6,6,6,6,6.0,5,4,4,4,5,4.4,5,4,5,5,5,4.8,4,4,4,5,4.25,4,3,4,3,3.5,1,2,3,3,2.25,5,7,5,26.0,17.0,21.0,9.0,27.0,5,3,4,3,4,3.8,4,5,4,5,4.5,0,1,0,-0.891
439,3,Market,1,6,3,1,5,3,8,1,4,1,1,0,0,0,3,4,4,4,3,3.6,3,4,3,3,4,3.4,3,4,5,4,5,4.2,5,4,4,5,4,4.4,4,4,4,3,3.75,5,5,5,4,4.75,4,3,3,3,3.25,5,4,5,18.0,16.0,27.0,14.0,25.0,6,7,7,7,7,6.8,6,5,4,5,5.0,0,0,1,2.1349
440,0,Control,5,9,4,2,3,4,45,4,2,0,0,0,0,1,3,3,3,4,2,3.0,3,3,3,3,3,3.0,2,2,2,2,3,2.2,5,5,5,5,5,5.0,3,3,4,4,3.5,3,3,3,3,3.0,5,4,6,5,5.0,4,5,4,30.0,20.0,24.0,13.0,13.0,3,3,3,3,3,3.0,7,7,7,7,7.0,0,0,0,-1.6979
441,3,Market,3,9,6,7,2,2,34,1,1,0,0,0,0,1,5,6,5,6,5,5.4,5,6,5,5,5,5.2,4,4,3,3,4,3.6,4,4,5,4,4,4.2,5,5,4,4,4.5,5,5,4,5,4.75,3,4,3,3,3.25,4,4,6,23.0,21.0,26.0,5.0,25.0,6,7,6,4,7,6.0,5,5,5,5,5.0,0,0,1,1.328
442,0,Control,6,7,5,6,5,2,59,3,3,0,0,0,0,1,7,6,6,5,5,5.8,5,4,5,5,4,4.6,2,4,4,1,2,2.6,4,4,4,5,3,4.0,7,6,6,6,6.25,5,4,3,4,4.0,4,5,5,5,4.75,6,4,3,25.0,24.0,29.0,13.0,9.0,4,4,3,4,3,3.6,3,2,3,3,2.75,0,0,0,-1.0927
443,0,Control,6,14,6,2,5,3,61,1,3,0,0,1,0,1,7,5,7,6,6,6.2,5,4,4,4,4,4.2,5,5,4,6,3,4.6,3,2,3,3,3,2.8,5,5,5,5,5.0,4,3,3,3,3.25,3,4,4,3,3.5,5,4,3,29.0,24.0,32.0,7.0,8.0,5,4,5,5,4,4.6,6,5,5,6,5.5,0,0,0,-0.0841
444,3,Market,5,32,5,2,4,2,40,1,4,0,0,1,0,1,4,3,5,4,4,4.0,5,4,4,5,5,4.6,3,3,3,4,3,3.2,5,5,6,4,6,5.2,6,6,5,6,5.75,5,4,4,4,4.25,2,2,2,2,2.0,5,4,7,24.0,18.0,21.0,10.0,27.0,4,4,3,3,4,3.6,2,2,3,2,2.25,0,0,1,-1.0927
445,0,Control,6,10,3,1,4,2,7,4,3,0,1,0,1,1,4,3,3,4,4,3.6,6,5,7,6,5,5.8,4,4,4,4,4,4.0,6,6,4,5,6,5.4,6,6,6,6,6.0,4,4,3,4,3.75,4,5,5,5,4.75,5,4,4,29.0,26.0,28.0,10.0,7.0,4,5,4,4,5,4.4,4,5,4,3,4.0,0,0,0,-0.2858
446,3,Market,4,7,6,3,3,3,38,1,6,0,0,1,0,1,5,5,5,5,5,5.0,3,4,2,4,3,3.2,2,2,4,3,3,2.8,4,5,5,5,4,4.6,3,3,3,5,3.5,3,3,2,2,2.5,6,6,4,4,5.0,4,6,4,29.0,20.0,22.0,15.0,14.0,6,5,7,5,6,5.8,4,4,4,4,4.0,0,0,1,1.1263
447,0,Control,3,8,6,3,5,2,24,4,2,0,0,0,1,0,4,5,5,5,6,5.0,4,5,5,4,3,4.2,5,6,7,7,6,6.2,3,3,4,4,5,3.8,5,5,4,4,4.5,6,5,5,4,5.0,5,4,5,4,4.5,4,5,3,25.0,28.0,28.0,8.0,11.0,4,4,4,4,4,4.0,4,4,5,3,4.0,0,0,0,-0.6892
448,1,Regulatory,6,11,4,1,3,3,7,1,4,1,0,0,0,1,5,5,5,6,5,5.2,3,3,3,2,3,2.8,3,2,3,4,2,2.8,4,2,3,3,2,2.8,5,6,5,5,5.25,4,4,6,3,4.25,4,3,3,4,3.5,6,4,5,25.0,18.0,29.0,10.0,18.0,4,5,5,5,6,5.0,4,4,4,4,4.0,1,0,0,0.3194
449,0,Control,4,4,3,5,3,4,38,2,4,0,0,0,0,0,4,4,4,4,3,3.8,4,5,4,4,4,4.2,3,4,3,4,3,3.4,5,5,5,5,6,5.2,6,6,5,6,5.75,5,4,4,4,4.25,5,4,5,6,5.0,6,4,5,25.0,23.0,29.0,9.0,14.0,4,4,4,3,4,3.8,4,4,4,5,4.25,0,0,0,-0.891
450,3,Market,5,8,7,5,3,4,31,2,2,0,0,0,1,1,4,5,5,5,6,5.0,4,4,4,4,4,4.0,6,5,6,5,5,5.4,3,3,5,5,4,4.0,5,5,5,5,5.0,3,4,3,2,3.0,4,4,3,4,3.75,4,6,4,24.0,15.0,34.0,5.0,22.0,4,5,5,4,5,4.6,4,4,4,4,4.0,0,0,1,-0.0841
451,3,Market,5,3,3,5,5,2,67,3,5,1,1,0,0,1,5,4,5,4,5,4.6,5,4,4,4,3,4.0,3,4,3,3,3,3.2,4,4,4,4,4,4.0,7,6,6,6,6.25,5,5,5,5,5.0,5,6,6,7,6.0,3,4,6,28.0,15.0,26.0,7.0,24.0,5,5,4,5,5,4.8,4,3,4,3,3.5,0,0,1,0.1177
452,3,Market,3,6,4,3,2,2,35,1,2,0,0,1,0,1,2,2,3,3,3,2.6,4,5,4,4,4,4.2,3,4,4,4,2,3.4,4,3,3,3,4,3.4,5,5,5,5,5.0,5,7,6,6,6.0,4,4,5,4,4.25,5,3,5,22.0,31.0,21.0,10.0,16.0,5,5,6,5,6,5.4,4,5,5,4,4.5,0,0,1,0.7229
453,0,Control,3,18,5,1,1,3,15,2,4,0,1,0,0,1,5,4,4,5,5,4.6,3,3,3,3,4,3.2,4,2,3,3,4,3.2,4,5,5,4,4,4.4,2,3,3,3,2.75,6,6,6,5,5.75,6,6,5,5,5.5,4,4,4,30.0,19.0,20.0,15.0,16.0,4,5,4,4,4,4.2,5,5,5,4,4.75,0,0,0,-0.4875
454,0,Control,3,11,6,5,2,1,12,4,4,0,0,1,0,1,4,4,5,3,5,4.2,4,5,4,6,5,4.8,4,4,5,4,4,4.2,5,6,5,6,5,5.4,5,5,5,5,5.0,5,5,5,4,4.75,3,4,2,3,3.0,5,4,3,24.0,29.0,25.0,9.0,13.0,4,4,4,4,5,4.2,6,5,6,5,5.5,0,0,0,-0.4875
455,2,Reputational,5,6,6,3,3,2,53,5,1,0,0,0,0,0,6,4,5,5,5,5.0,4,3,4,2,4,3.4,4,4,2,3,4,3.4,4,5,4,5,5,4.6,3,4,4,4,3.75,5,5,5,5,5.0,5,5,5,5,5.0,5,6,4,26.0,22.0,16.0,9.0,27.0,4,3,4,3,4,3.6,4,5,4,4,4.25,0,1,0,-1.0927
456,2,Reputational,2,4,3,6,2,3,5,1,2,0,1,0,0,1,3,4,4,4,3,3.6,2,1,2,1,2,1.6,2,1,2,2,1,1.6,4,4,4,4,4,4.0,4,5,5,5,4.75,4,3,5,4,4.0,2,3,2,3,2.5,5,4,6,20.0,22.0,30.0,6.0,22.0,6,6,6,6,5,5.8,4,5,4,4,4.25,0,1,0,1.1263
457,3,Market,5,5,5,5,3,5,52,1,3,1,1,0,0,1,6,7,6,5,7,6.2,6,6,6,7,7,6.4,5,5,4,5,5,4.8,5,4,6,5,6,5.2,5,5,5,5,5.0,5,5,4,4,4.5,5,5,6,6,5.5,3,5,6,25.0,23.0,27.0,9.0,16.0,6,7,6,6,6,6.2,4,4,4,3,3.75,0,0,1,1.5298
458,2,Reputational,3,12,6,2,5,3,53,1,1,0,1,0,0,1,4,3,3,3,3,3.2,4,4,3,3,3,3.4,3,2,3,3,2,2.6,3,3,4,3,4,3.4,4,4,4,4,4.0,3,4,4,5,4.0,5,5,5,4,4.75,5,7,5,25.0,22.0,25.0,14.0,14.0,5,4,5,5,4,4.6,3,4,5,4,4.0,0,1,0,-0.0841
459,0,Control,5,5,6,6,5,4,25,5,3,0,0,0,0,0,4,3,4,3,5,3.8,5,6,5,5,5,5.2,3,3,2,4,3,3.0,3,4,3,5,4,3.8,5,5,5,5,5.0,3,3,3,3,3.0,2,2,2,3,2.25,3,5,3,26.0,29.0,25.0,7.0,13.0,4,4,3,4,4,3.8,3,4,2,3,3.0,0,0,0,-0.891
460,1,Regulatory,1,11,5,5,1,3,33,1,1,0,0,0,0,1,3,3,3,2,4,3.0,4,4,4,4,4,4.0,3,3,3,3,3,3.0,3,4,3,4,4,3.6,3,3,3,4,3.25,6,5,6,6,5.75,1,1,3,3,2.0,6,5,3,32.0,23.0,19.0,6.0,20.0,5,4,5,5,5,4.8,5,5,5,4,4.75,1,0,0,0.1177
461,0,Control,3,4,5,3,2,3,23,1,3,0,0,0,0,0,5,5,4,5,5,4.8,2,3,3,3,3,2.8,3,3,4,3,4,3.4,5,3,4,4,5,4.2,5,5,4,5,4.75,6,7,7,7,6.75,4,4,4,5,4.25,5,5,4,25.0,27.0,30.0,8.0,10.0,4,3,2,3,3,3.0,4,4,4,4,4.0,0,0,0,-1.6979
462,1,Regulatory,4,9,6,6,4,4,34,2,1,0,1,1,0,0,4,4,4,4,4,4.0,5,5,5,5,4,4.8,3,4,4,4,4,3.8,3,4,3,3,3,3.2,5,4,4,4,4.25,3,3,3,3,3.0,3,3,3,3,3.0,5,4,4,24.0,26.0,17.0,17.0,16.0,3,3,4,4,4,3.6,5,6,6,6,5.75,1,0,0,-1.0927
463,3,Market,2,13,5,1,5,2,19,1,4,0,0,1,0,0,7,5,6,6,6,6.0,4,5,4,4,5,4.4,5,4,4,5,4,4.4,5,5,5,5,5,5.0,5,5,4,6,5.0,2,3,1,2,2.0,4,4,4,5,4.25,4,6,6,30.0,21.0,22.0,8.0,19.0,4,4,5,4,3,4.0,5,4,4,4,4.25,0,0,1,-0.6892
464,1,Regulatory,6,3,4,5,2,2,50,6,3,0,1,0,0,0,5,5,6,5,5,5.2,6,5,5,6,6,5.6,3,4,4,4,4,3.8,3,3,4,3,3,3.2,5,5,6,4,5.0,6,7,7,7,6.75,4,4,4,4,4.0,7,6,3,22.0,16.0,30.0,11.0,21.0,5,4,5,5,5,4.8,6,6,5,6,5.75,1,0,0,0.1177
465,1,Regulatory,2,4,6,6,3,4,16,4,2,0,0,1,0,0,5,5,5,5,5,5.0,5,4,6,5,6,5.2,5,5,4,5,4,4.6,3,3,3,2,4,3.0,3,5,5,5,4.5,5,5,6,7,5.75,6,7,6,6,6.25,5,4,4,29.0,14.0,29.0,10.0,18.0,4,4,5,4,5,4.4,5,6,5,5,5.25,1,0,0,-0.2858
466,3,Market,5,5,5,1,2,2,71,1,1,0,0,0,0,1,6,5,5,5,5,5.2,4,5,5,4,5,4.6,3,4,5,5,5,4.4,5,5,5,6,6,5.4,4,4,4,4,4.0,4,3,4,4,3.75,4,4,4,4,4.0,4,6,4,27.0,22.0,23.0,6.0,22.0,4,4,5,5,4,4.4,3,4,3,3,3.25,0,0,1,-0.2858
467,0,Control,5,4,4,1,3,3,21,2,6,0,1,1,0,1,4,4,5,4,4,4.2,3,2,2,2,2,2.2,4,5,5,4,5,4.6,5,4,6,4,5,4.8,6,6,5,5,5.5,4,4,4,4,4.0,5,3,4,5,4.25,4,4,4,31.0,27.0,21.0,9.0,12.0,4,4,4,5,4,4.2,5,5,5,4,4.75,0,0,0,-0.4875
468,3,Market,5,4,4,3,5,4,12,1,3,0,1,1,1,0,5,5,5,6,6,5.4,3,3,4,4,3,3.4,3,4,3,3,3,3.2,5,5,5,5,5,5.0,4,5,5,5,4.75,4,5,4,4,4.25,3,3,3,2,2.75,3,5,6,30.0,22.0,23.0,6.0,19.0,4,4,5,5,4,4.4,4,4,4,4,4.0,0,0,1,-0.2858
469,1,Regulatory,5,11,3,6,5,4,2,4,4,1,0,1,0,0,5,5,5,5,5,5.0,4,4,4,3,4,3.8,4,5,4,5,6,4.8,3,3,3,3,3,3.0,5,6,6,6,5.75,4,5,4,4,4.25,4,4,5,4,4.25,6,5,4,26.0,23.0,28.0,6.0,17.0,5,6,5,5,6,5.4,5,4,5,5,4.75,1,0,0,0.7229
470,0,Control,4,2,4,5,4,1,39,4,2,0,0,0,0,0,5,4,5,5,5,4.8,2,2,1,2,3,2.0,4,4,4,4,3,3.8,5,5,4,6,4,4.8,5,5,4,5,4.75,3,2,2,3,2.5,4,3,3,4,3.5,5,3,3,18.0,28.0,33.0,10.0,11.0,4,5,3,4,4,4.0,3,3,3,3,3.0,0,0,0,-0.6892
471,0,Control,2,5,6,2,1,2,36,2,5,0,0,1,0,1,5,4,5,5,6,5.0,4,4,4,4,5,4.2,3,3,4,3,3,3.2,6,6,6,6,6,6.0,5,5,5,4,4.75,4,4,5,5,4.5,2,3,2,3,2.5,5,4,5,24.0,30.0,30.0,7.0,9.0,4,5,4,4,5,4.4,5,3,4,5,4.25,0,0,0,-0.2858
472,0,Control,5,25,6,2,6,2,26,1,5,0,1,0,0,1,5,5,5,5,5,5.0,5,6,6,5,5,5.4,2,2,1,1,2,1.6,2,4,3,3,3,3.0,4,6,4,6,5.0,3,3,3,3,3.0,4,3,3,3,3.25,5,4,4,29.0,25.0,30.0,7.0,9.0,3,4,4,5,4,4.0,5,6,4,4,4.75,0,0,0,-0.6892
473,3,Market,1,10,6,4,4,3,22,1,4,0,0,0,0,1,3,4,3,3,4,3.4,4,5,5,5,5,4.8,2,3,2,1,1,1.8,5,5,4,4,5,4.6,6,7,6,6,6.25,3,2,3,2,2.5,4,4,6,5,4.75,5,3,4,24.0,13.0,30.0,13.0,20.0,5,4,5,5,5,4.8,4,5,5,4,4.5,0,0,1,0.1177
474,2,Reputational,5,9,3,1,4,4,30,4,2,1,0,1,0,1,5,6,5,6,6,5.6,4,4,3,4,3,3.6,4,4,5,5,5,4.6,4,5,3,4,4,4.0,5,5,6,4,5.0,2,3,3,3,2.75,2,3,2,1,2.0,4,5,4,22.0,28.0,24.0,9.0,17.0,6,6,5,6,5,5.6,4,5,5,4,4.5,0,1,0,0.9246
475,1,Regulatory,5,14,6,4,4,3,9,1,1,0,1,0,0,0,5,6,6,6,6,5.8,4,5,3,4,4,4.0,3,4,3,4,2,3.2,3,4,4,3,3,3.4,4,3,4,4,3.75,4,3,4,3,3.5,4,4,3,4,3.75,5,4,5,25.0,22.0,22.0,13.0,18.0,5,5,5,5,5,5.0,6,5,6,5,5.5,1,0,0,0.3194
476,0,Control,5,7,3,3,5,5,8,1,4,0,0,1,0,1,4,4,4,4,4,4.0,5,5,4,5,4,4.6,3,3,4,4,4,3.6,5,5,6,4,6,5.2,5,5,4,4,4.5,3,1,2,3,2.25,5,5,5,5,5.0,6,4,4,27.0,24.0,25.0,7.0,17.0,3,3,3,3,4,3.2,4,4,4,6,4.5,0,0,0,-1.4961
477,0,Control,1,4,4,4,6,1,39,1,4,1,0,1,0,0,5,4,5,6,5,5.0,3,3,4,4,3,3.4,4,3,2,3,3,3.0,4,4,4,4,4,4.0,4,5,5,4,4.5,4,3,3,3,3.25,4,5,3,4,4.0,5,5,4,30.0,22.0,25.0,11.0,12.0,3,2,3,2,4,2.8,4,4,5,4,4.25,0,0,0,-1.8996
478,1,Regulatory,5,3,5,5,4,2,27,4,5,1,0,0,0,1,7,6,5,7,6,6.2,4,5,5,5,6,5.0,6,4,5,4,5,4.8,5,5,6,4,5,5.0,4,4,3,3,3.5,4,4,4,5,4.25,5,6,5,5,5.25,6,4,5,27.0,16.0,26.0,9.0,22.0,5,5,6,5,5,5.2,4,5,4,5,4.5,1,0,0,0.5211
479,2,Reputational,5,11,6,7,2,2,13,1,2,1,0,1,0,0,5,6,7,6,6,6.0,4,5,4,4,4,4.2,2,3,2,3,4,2.8,3,4,3,4,2,3.2,6,6,7,6,6.25,3,3,3,2,2.75,1,1,2,2,1.5,4,6,4,18.0,30.0,28.0,12.0,12.0,5,4,5,4,5,4.6,4,4,4,4,4.0,0,1,0,-0.0841
480,1,Regulatory,4,7,7,2,1,4,18,1,3,0,0,0,1,1,4,4,4,2,3,3.4,4,4,5,5,5,4.6,4,3,3,3,2,3.0,5,4,4,4,5,4.4,4,5,5,4,4.5,4,4,4,5,4.25,3,2,3,3,2.75,5,5,4,27.0,29.0,19.0,9.0,16.0,5,5,6,7,6,5.8,6,5,6,6,5.75,1,0,0,1.1263
481,0,Control,6,6,4,6,2,5,31,1,3,0,0,0,0,1,4,3,5,3,4,3.8,5,5,4,5,5,4.8,3,4,3,4,3,3.4,3,4,4,4,3,3.6,4,5,5,5,4.75,5,5,6,5,5.25,2,1,2,2,1.75,5,4,3,20.0,26.0,38.0,7.0,9.0,4,5,5,5,5,4.8,3,3,4,3,3.25,0,0,0,0.1177
482,0,Control,3,5,4,6,2,3,48,1,6,1,0,1,0,0,3,3,3,4,3,3.2,4,4,4,3,3,3.6,2,1,2,2,3,2.0,4,4,4,5,4,4.2,3,4,4,4,3.75,5,6,5,6,5.5,2,4,2,3,2.75,3,4,4,24.0,23.0,28.0,9.0,16.0,5,6,5,5,4,5.0,3,3,4,4,3.5,0,0,0,0.3194
483,2,Reputational,5,9,7,3,2,1,44,1,4,0,0,0,0,1,4,4,4,4,4,4.0,4,4,5,4,4,4.2,5,4,4,6,4,4.6,4,5,4,4,5,4.4,5,5,5,5,5.0,5,5,5,6,5.25,4,4,5,4,4.25,5,5,4,24.0,26.0,23.0,8.0,19.0,3,3,4,3,4,3.4,4,6,4,5,4.75,0,1,0,-1.2944
484,2,Reputational,4,8,4,2,5,3,20,5,4,0,1,0,0,1,4,5,4,4,4,4.2,4,3,4,2,3,3.2,3,2,2,2,3,2.4,4,4,3,4,4,3.8,5,6,6,6,5.75,3,3,4,4,3.5,3,3,3,3,3.0,4,4,5,20.0,23.0,28.0,11.0,18.0,4,4,3,4,4,3.8,4,4,4,4,4.0,0,1,0,-0.891
485,1,Regulatory,5,5,5,2,4,3,23,4,3,0,0,1,0,1,7,7,6,6,6,6.4,3,2,3,3,3,2.8,3,4,4,3,3,3.4,5,4,4,4,5,4.4,5,5,6,5,5.25,4,4,4,4,4.0,5,3,4,4,4.0,5,4,4,17.0,28.0,29.0,9.0,17.0,3,4,4,3,4,3.6,5,5,5,5,5.0,1,0,0,-1.0927
486,1,Regulatory,2,5,5,6,5,2,11,1,1,0,1,0,1,1,3,4,4,4,4,3.8,6,6,6,5,5,5.6,4,4,3,3,3,3.4,4,4,4,3,3,3.6,5,5,5,5,5.0,5,7,6,6,6.0,4,4,3,3,3.5,6,5,4,32.0,18.0,27.0,9.0,14.0,7,7,7,7,7,7.0,5,6,6,6,5.75,1,0,0,2.3367
487,2,Reputational,6,20,4,6,4,4,18,1,1,0,0,1,0,1,4,4,5,4,4,4.2,3,3,3,3,3,3.0,5,6,4,4,5,4.8,6,5,6,6,5,5.6,7,6,6,6,6.25,5,5,5,4,4.75,6,7,7,7,6.75,4,6,5,21.0,27.0,27.0,8.0,17.0,4,4,3,4,3,3.6,4,4,4,3,3.75,0,1,0,-1.0927
488,3,Market,4,4,3,6,3,2,21,3,4,0,0,1,0,1,6,5,6,6,6,5.8,4,5,5,5,4,4.6,3,3,3,3,3,3.0,6,5,5,5,5,5.2,4,5,5,5,4.75,5,5,4,5,4.75,6,5,6,6,5.75,3,4,6,20.0,25.0,21.0,8.0,26.0,5,4,6,5,5,5.0,5,6,7,5,5.75,0,0,1,0.3194
